Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,1,4,0,22.44,0.0,43.44,7.6,3.48,8.0
2,2,4,0,22.25,0.0,41.27,5.2,0.24,4.87
2,3,4,0,22.15,0.0,39.59,6.6,0.24,4.66
2,4,4,0,21.96,0.0,40.44,3.8,0.12,2.13
2,5,4,0,21.94,0.0,43.15,5.9,0.6,2.71
2,6,4,0,21.88,0.0,46.78,5.3,0.36,1.87
2,7,4,0,21.9,0.0,48.97,7.8,3.36,2.72
2,8,4,0,21.92,0.0,49.95,9.1,13.68,3.2
2,9,4,0,22.04,0.0,49.34,14.0,12.72,7.1
2,10,4,0,21.96,0.0,48.47,7.4,18.0,2.72
2,11,4,0,22.06,0.0,45.17,11.7,17.16,6.94
2,12,4,0,22.14,0.0,41.7,12.8,6.24,7.32
2,13,4,0,22.11,0.0,37.96,9.8,1.2,5.58
2,14,4,0,22.32,0.0,35.62,15.9,0.12,9.6
2,15,4,0,22.47,0.0,33.63,17.0,1.44,12.38
2,16,4,0,22.41,0.0,32.78,10.9,1.08,8.6
2,17,4,0,22.35,0.0,32.35,8.6,0.6,7.95
2,18,4,0,22.24,0.0,32.98,7.9,1.68,5.42
2,19,4,0,22.37,0.0,35.09,13.8,1.44,9.0
2,20,4,0,22.54,0.0,38.55,25.4,1.56,18.94
2,21,4,0,22.32,0.0,41.54,11.3,1.32,6.05
2,22,4,0,22.39,0.0,43.51,16.9,0.84,10.18
2,23,4,0,22.11,0.0,45.85,9.6,0.48,3.83
2,24,4,0,22.02,0.0,47.21,10.9,0.12,3.91
2,1,5,0,21.89,0.0,47.8,8.7,4.32,2.02
2,2,5,0,21.77,0.0,48.22,7.0,1.2,1.02
2,3,5,0,21.69,0.0,48.33,6.8,0.12,0.68
2,4,5,0,21.64,0.0,48.14,7.4,0.12,0.58
2,5,5,0,21.45,0.0,48.38,5.1,0.12,0.08
2,6,5,0,21.5,0.0,47.8,8.1,5.16,0.35
2,7,5,0,21.37,0.0,47.84,5.8,16.68,0.07
2,8,5,0,21.39,0.0,47.11,8.2,17.4,0.2
2,9,5,0,21.56,0.0,44.69,13.1,12.84,0.78
2,10,5,0,21.41,0.0,43.05,9.2,10.32,0.14
2,11,5,0,21.57,0.0,41.26,11.1,4.08,0.91
2,12,5,0,21.82,0.0,39.46,12.9,3.72,3.07
2,13,5,0,21.98,0.0,38.26,12.1,6.12,4.42
2,14,5,0,22.24,0.0,36.98,19.2,6.72,10.74
2,15,5,0,22.21,0.0,36.26,13.1,4.68,6.61
2,16,5,0,21.96,0.0,36.5,7.3,0.24,1.99
2,17,5,0,21.97,0.0,36.13,10.3,2.88,3.72
2,18,5,0,21.96,0.0,36.23,7.7,1.32,3.38
2,19,5,0,22.16,0.0,36.3,16.5,2.76,8.22
2,20,5,0,22.32,0.0,36.77,19.9,3.48,10.07
2,21,5,0,22.18,0.0,38.35,15.0,1.32,6.33
2,22,5,0,22.17,0.0,40.75,16.0,1.08,7.0
2,23,5,0,22.12,0.0,42.28,15.3,0.72,6.03
2,24,5,0,21.87,0.0,43.77,9.0,0.96,1.45
2,1,6,0,21.63,0.0,45.11,6.4,0.12,0.32
2,2,6,0,21.43,0.0,45.41,6.1,0.48,0.09
2,3,6,0,21.28,0.0,45.2,5.8,0.0,0.0
2,4,6,0,21.34,0.0,44.35,9.1,0.0,0.19
2,5,6,0,21.13,0.0,44.27,3.4,0.24,0.0
2,6,6,0,21.05,0.0,43.73,4.2,1.2,0.0
2,7,6,0,21.05,0.0,42.93,6.1,3.72,0.0
2,8,6,0,21.12,0.0,41.96,8.9,4.56,0.0
2,9,6,0,21.32,0.0,40.74,11.9,6.72,0.18
2,10,6,0,21.33,0.0,40.43,9.5,12.84,0.05
2,11,6,0,21.6,0.0,39.69,14.1,8.52,1.22
2,12,6,0,21.55,0.0,40.3,7.9,11.64,0.34
2,13,6,0,21.5,0.0,40.67,6.3,7.68,0.17
2,14,6,0,21.51,0.0,39.18,7.3,1.92,0.26
2,15,6,0,21.6,0.0,36.73,8.3,3.96,0.53
2,16,6,0,21.65,0.0,35.57,8.6,1.2,0.68
2,17,6,0,21.61,0.0,34.67,7.7,3.96,0.36
2,18,6,0,21.65,0.0,34.29,9.6,9.96,0.74
2,19,6,0,21.69,0.0,33.1,10.8,2.88,1.12
2,20,6,0,21.9,0.0,31.46,18.5,1.44,3.66
2,21,6,0,21.78,0.0,30.74,13.4,0.6,1.26
2,22,6,0,22.06,0.0,29.46,25.7,1.08,6.58
2,23,6,0,21.85,0.0,29.09,16.6,3.24,1.6
2,24,6,0,21.34,0.0,29.27,8.1,0.72,0.0
2,1,7,0,21.17,0.0,28.49,8.9,1.56,0.0
2,2,7,0,21.02,0.0,27.68,5.5,1.68,0.0
2,3,7,0,20.99,0.0,26.75,5.7,0.48,0.0
2,4,7,0,20.97,0.0,26.1,6.1,0.12,0.0
2,5,7,0,20.96,0.0,25.61,6.1,0.12,0.0
2,6,7,0,20.96,0.0,25.01,5.0,3.36,0.0
2,7,7,0,20.97,0.0,24.35,10.1,0.36,0.0
2,8,7,0,20.96,0.0,23.8,6.2,0.96,0.0
2,9,7,0,20.96,0.0,23.14,11.4,4.56,0.0
2,10,7,0,20.98,0.0,22.7,11.1,19.32,0.0
2,11,7,0,21.23,0.0,22.08,21.5,20.76,0.02
2,12,7,0,21.09,0.0,22.4,13.7,12.0,0.0
2,13,7,0,20.97,0.0,23.38,7.0,1.56,0.0
2,14,7,0,20.97,0.0,24.04,11.1,4.08,0.0
2,15,7,0,20.97,0.0,24.5,10.9,6.84,0.0
2,16,7,0,21.01,0.0,24.89,14.2,0.72,0.0
2,17,7,0,21.01,0.0,25.3,14.1,1.8,0.0
2,18,7,0,20.99,0.0,25.62,11.5,1.56,0.0
2,19,7,0,20.98,0.0,26.21,10.4,3.84,0.0
2,20,7,0,21.05,0.0,26.73,18.2,1.2,0.0
2,21,7,0,21.05,0.0,27.51,17.5,4.32,0.0
2,22,7,0,21.04,0.0,28.35,16.0,2.88,0.0
2,23,7,0,21.02,0.0,29.23,13.4,1.32,0.0
2,24,7,0,20.99,0.0,29.89,9.8,0.24,0.0
2,1,1,0,20.96,0.0,30.41,7.8,0.24,0.0
2,2,1,0,20.96,0.0,30.73,6.9,0.24,0.0
2,3,1,0,20.96,0.0,31.02,5.4,0.36,0.0
2,4,1,0,20.96,0.0,31.28,4.1,0.24,0.0
2,5,1,0,20.96,0.0,31.81,5.5,0.0,0.0
2,6,1,0,20.96,0.0,32.51,6.3,0.84,0.0
2,7,1,0,20.96,0.0,33.31,6.9,0.72,0.0
2,8,1,0,20.96,0.0,33.98,6.9,15.36,0.0
2,9,1,0,20.98,0.0,34.28,12.7,29.4,0.0
2,10,1,0,20.99,0.0,34.31,11.5,8.28,0.0
2,11,1,0,21.0,0.0,33.84,11.4,24.0,0.0
2,12,1,0,21.04,0.0,33.88,11.6,3.12,0.0
2,13,1,0,21.12,0.0,34.39,12.3,2.52,0.0
2,14,1,0,21.15,0.0,35.56,10.9,3.84,0.0
2,15,1,0,21.47,0.0,35.26,18.0,5.88,0.44
2,16,1,0,21.47,0.0,34.12,15.5,3.84,0.31
2,17,1,0,21.61,0.0,33.02,17.9,1.8,0.76
2,18,1,0,21.48,0.0,33.76,13.2,2.4,0.23
2,19,1,0,21.67,0.0,32.73,18.8,3.24,1.53
2,20,1,0,21.87,0.0,31.32,23.5,1.44,3.37
2,21,1,0,21.73,0.0,31.03,17.5,6.6,1.13
2,22,1,0,21.75,0.0,31.98,19.1,0.84,1.78
2,23,1,0,21.7,0.0,33.51,17.5,1.68,1.21
2,24,1,0,21.31,0.0,35.38,9.1,1.08,0.0
2,1,2,0,21.13,0.0,36.35,8.0,1.32,0.0
2,2,2,0,21.0,0.0,36.2,4.6,1.68,0.0
2,3,2,0,20.99,0.0,35.14,7.7,0.96,0.0
2,4,2,0,20.97,0.0,33.55,6.3,0.12,0.0
2,5,2,0,20.96,0.0,32.11,2.9,0.0,0.0
2,6,2,0,20.96,0.0,30.81,6.8,1.92,0.0
2,7,2,0,20.97,0.0,29.57,11.3,1.56,0.0
2,8,2,0,20.97,0.0,28.4,11.5,23.4,0.0
2,9,2,0,21.17,0.0,26.76,21.0,8.4,0.0
2,10,2,0,21.13,0.0,25.2,14.2,27.48,0.0
2,11,2,0,21.17,0.0,23.84,11.3,7.92,0.19
2,12,2,0,21.25,0.0,22.87,9.8,14.04,0.28
2,13,2,0,21.4,0.0,21.94,10.4,3.72,0.55
2,14,2,0,21.54,0.0,20.85,8.1,0.72,1.35
2,15,2,0,21.5,0.0,20.56,5.4,1.44,0.48
2,16,2,0,21.36,0.0,20.49,5.3,0.24,0.04
2,17,2,0,21.22,0.0,20.5,5.9,0.48,0.0
2,18,2,0,21.45,0.0,20.4,12.5,1.44,0.25
2,19,2,0,21.63,0.0,21.25,17.7,1.44,1.45
2,20,2,0,21.84,0.0,22.2,25.0,2.28,3.45
2,21,2,0,21.41,0.0,24.06,12.4,2.04,0.0
2,22,2,0,21.33,0.0,25.38,13.9,2.04,0.02
2,23,2,0,21.18,0.0,26.39,11.4,0.96,0.0
2,24,2,0,21.02,0.0,27.07,8.1,0.6,0.0
2,1,3,0,20.98,0.0,27.21,7.8,0.0,0.0
2,2,3,0,20.96,0.0,27.15,5.9,2.16,0.0
2,3,3,0,20.96,0.0,27.26,6.1,0.48,0.0
2,4,3,0,20.96,0.0,27.4,6.8,0.0,0.0
2,5,3,0,20.96,0.0,27.57,6.7,0.12,0.0
2,6,3,0,20.96,0.0,27.79,7.3,1.8,0.0
2,7,3,0,20.96,0.0,28.23,5.1,4.92,0.0
2,8,3,0,20.96,0.0,28.41,7.8,8.76,0.0
