Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
2,1,4,0,22.02,0.0,33.17,2.66,0,0.0
2,2,4,0,21.85,0.0,33.5,2.36,0,0.0
2,3,4,0,21.67,0.0,33.83,2.51,0,0.0
2,4,4,0,21.45,0.0,34.2,2.17,0,0.0
2,5,4,0,21.29,0.0,34.44,2.05,0,0.0
2,6,4,0,21.14,0.0,34.7,2.28,0,0.0
2,7,4,0,21.28,0.0,34.33,2.15,0,3.07
2,8,4,0,21.09,0.0,34.41,4.17,0,0.0
2,9,4,0,21.07,0.0,34.25,6.78,0,0.0
2,10,4,0,21.63,0.0,33.55,10.28,0,0.0
2,11,4,0,22.33,0.0,33.02,9.23,0,0.0
2,12,4,0,22.8,0.0,32.52,11.14,0,0.0
2,13,4,0,23.04,0.0,32.46,11.29,0,0.0
2,14,4,0,23.34,0.0,32.13,11.34,0,0.3
2,15,4,0,23.54,0.0,31.87,12.12,0,0.39
2,16,4,0,23.72,0.0,32.28,11.98,0,1.49
2,17,4,0,23.61,0.0,33.16,11.92,0,0.28
2,18,4,0,23.06,0.0,34.31,12.25,0,0.32
2,19,4,0,22.56,0.0,36.84,11.78,0,0.0
2,20,4,0,21.91,0.0,42.4,8.34,0,0.0
2,21,4,0,21.6,0.0,45.8,7.83,0,0.0
2,22,4,0,21.83,0.0,45.93,2.44,0,0.0
2,23,4,0,21.73,0.0,46.07,2.38,0,0.0
2,24,4,0,21.52,0.0,46.39,2.38,0,0.0
2,1,5,0,21.33,0.0,46.61,2.25,0,0.0
2,2,5,0,21.19,0.0,46.8,2.44,0,0.0
2,3,5,0,21.04,0.0,47.09,2.22,0,0.0
2,4,5,0,20.84,0.0,47.51,2.04,0,0.0
2,5,5,0,20.62,0.0,47.85,2.49,0,0.0
2,6,5,0,20.75,0.0,47.23,2.61,0,0.75
2,7,5,0,20.94,0.0,46.51,2.46,0,3.04
2,8,5,0,20.99,0.0,43.55,5.13,0,0.0
2,9,5,0,21.02,0.0,40.85,7.18,0,0.0
2,10,5,0,21.22,0.0,39.96,11.28,0,0.0
2,11,5,0,21.75,0.0,37.97,11.2,0,0.0
2,12,5,0,22.6,0.0,34.91,11.42,0,0.03
